user,total_logons,after_hours_logons,thumb_drive_count,url_count,role
TLV0936,0.0,0.0,0.0,0.0,0.0
TNB0740,0.0,0.0,0.0,0.0,0.0
TPC0102,0.0,0.0,0.0,0.0,0.0
TQC0249,0.0,0.0,0.0,0.0,0.0
TRB0414,0.0,0.0,0.0,0.0,0.0
TRP0068,0.0,0.0,0.0,0.0,0.0
TRT0979,0.0,0.0,0.0,0.0,0.0
TSC0431,0.0,0.0,0.0,0.0,0.0
TSM0130,0.0,0.0,0.0,0.0,0.0
TTG0637,0.0,0.0,0.0,0.0,0.0
TUA0298,0.0,0.0,0.0,0.0,0.0
TXR0884,0.0,0.0,0.0,0.0,0.0
TZB0870,0.0,0.0,0.0,0.0,0.0
UAD0165,0.0,0.0,0.0,0.0,0.0
UBB0186,0.0,0.0,0.0,0.0,0.0
UBH0964,0.0,0.0,0.0,0.0,0.0
UCM0106,0.0,0.0,0.0,0.0,0.0
UGW0223,0.0,0.0,0.0,0.0,0.0
UJC0849,0.0,0.0,0.0,0.0,0.0
ULB0178,0.0,0.0,0.0,0.0,0.0
UMB0449,0.0,0.0,0.0,0.0,0.0
UMK0142,0.0,0.0,0.0,0.0,0.0
USB0641,0.0,0.0,0.0,0.0,0.0
VAH0262,0.0,0.0,0.0,0.0,0.0
VAP0168,0.0,0.0,0.0,0.0,0.0
VBW0447,0.0,0.0,0.0,0.0,0.0
VCG0663,0.0,0.0,0.0,0.0,0.0
VDP0070,0.0,0.0,0.0,0.0,0.0
VFP0669,0.0,0.0,0.0,0.0,0.0
VFS0231,0.0,0.0,0.0,0.0,0.0
VFT0014,0.0,0.0,0.0,0.0,0.0
VIR0488,0.0,0.0,0.0,0.0,0.0
VJD0704,0.0,0.0,0.0,0.0,0.0
VKB0605,0.0,0.0,0.0,0.0,0.0
VMA0051,0.0,0.0,0.0,0.0,0.0
VMF0423,0.0,0.0,0.0,0.0,0.0
VMM0309,0.0,0.0,0.0,0.0,0.0
VNM0127,0.0,0.0,0.0,0.0,0.0
VUF0522,0.0,0.0,0.0,0.0,0.0
WAB0970,0.0,0.0,0.0,0.0,0.0
WAH0813,0.0,0.0,0.0,0.0,0.0
WBW0591,0.0,0.0,0.0,0.0,0.0
WCB0440,0.0,0.0,0.0,0.0,0.0
WCM0391,0.0,0.0,0.0,0.0,0.0
WCN0570,0.0,0.0,0.0,0.0,0.0
WDW0064,0.0,0.0,0.0,0.0,0.0
WDW0198,0.0,0.0,0.0,0.0,0.0
WDW0485,0.0,0.0,0.0,0.0,0.0
WFH0909,0.0,0.0,0.0,0.0,0.0
WFL0495,0.0,0.0,0.0,0.0,0.0
WGL0515,0.0,0.0,0.0,0.0,0.0
WJG0153,0.0,0.0,0.0,0.0,0.0
WJR0592,0.0,0.0,0.0,0.0,0.0
WKH0407,0.0,0.0,0.0,0.0,0.0
WLB0169,0.0,0.0,0.0,0.0,0.0
WMJ0364,0.0,0.0,0.0,0.0,0.0
WNS0816,0.0,0.0,0.0,0.0,0.0
WOT0549,0.0,0.0,0.0,0.0,0.0
WPH0764,0.0,0.0,0.0,0.0,0.0
WSL0470,0.0,0.0,0.0,0.0,0.0
WTA0867,0.0,0.0,0.0,0.0,0.0
WWC0894,0.0,0.0,0.0,0.0,0.0
XCB0445,0.0,0.0,0.0,0.0,0.0
XGB0052,0.0,0.0,0.0,0.0,0.0
XHN0227,0.0,0.0,0.0,0.0,0.0
XIN0791,0.0,0.0,0.0,0.0,0.0
XKR0971,0.0,0.0,0.0,0.0,0.0
XQW0354,0.0,0.0,0.0,0.0,0.0
XRP0435,0.0,0.0,0.0,0.0,0.0
XXD0650,0.0,0.0,0.0,0.0,0.0
YCB0005,0.0,0.0,0.0,0.0,0.0
YCB0967,0.0,0.0,0.0,0.0,0.0
YCD0922,0.0,0.0,0.0,0.0,0.0
YCS0667,0.0,0.0,0.0,0.0,0.0
YCV0635,0.0,0.0,0.0,0.0,0.0
YJJ0129,0.0,0.0,0.0,0.0,0.0
YLO0362,0.0,0.0,0.0,0.0,0.0
YQW0689,0.0,0.0,0.0,0.0,0.0
YSH0268,0.0,0.0,0.0,0.0,0.0
YVF0045,0.0,0.0,0.0,0.0,0.0
ZAB0889,0.0,0.0,0.0,0.0,0.0
ZBH0980,0.0,0.0,0.0,0.0,0.0
ZBM0626,0.0,0.0,0.0,0.0,0.0
ZCA0652,0.0,0.0,0.0,0.0,0.0
ZCH0336,0.0,0.0,0.0,0.0,0.0
ZGH0528,0.0,0.0,0.0,0.0,0.0
ZKE0662,0.0,0.0,0.0,0.0,0.0
ZKH0388,0.0,0.0,0.0,0.0,0.0
ZKN0548,0.0,0.0,0.0,0.0,0.0
ZRR0705,0.0,0.0,0.0,0.0,0.0
